	SMILES	Name
183	Cc1c(/C=C(/C#N)C(=O)N[C@H](C)Cc2cccs2)cc(C#N)n1C	ZINC73562997
184	Cc1ccc(/C=C/C(=O)NCc2cccc(S(N)(=O)=O)c2)o1	ZINC73570666
185	O=C(/C=C/c1ccc(OCc2ccccn2)cc1)NC1=NCCS1	ZINC73572386
186	N#C/C(C(=O)NCc1ccccc1)=C1/N=C(N)c2ccccc21	ZINC73641581
187	Cc1ccccc1NC1=CC(=O)N(c2ccccc2)C1	ZINC73647491
188	COc1ccc(/C=C2\OC(c3ccccc3)=NC2=O)cc1	ZINC73647515
189	COc1ccc(/C=C(/C(=O)N2CCOCC2)c2ccccc2)cc1	ZINC00860013
190	CC1=C(C(=O)Nc2n[nH]c3c2c(C)nn3C)Cc2ccccc2O1	ZINC73680901
191	Cn1cccc1/C=C(\C#N)C(=O)c1cccc(Cl)c1	ZINC73692909
192	C=CCNC(=S)NNC(=O)/C=C/c1cc2ccccc2o1	ZINC73694797
193	Cc1cccc(NC(=O)COC(=O)/C=C/c2ccc3c(c2)CCO3)c1	ZINC73696147
194	CS(=O)(=O)c1ccc(OC(=O)/C=C/c2ccc3c(c2)CCO3)cc1	ZINC73700728
195	O=C(C1=CCCCO1)N1CCSC[C@H]1c1ccccc1	ZINC73730771
196	O=C(C1=CCCCO1)N1CCSC[C@@H]1c1ccccc1	ZINC73730772
197	COc1cc(CNC(=O)C2=Cc3ccccc3OC2)ccn1	ZINC73741822
198	COC(=O)[C@@H]1CCCCN1C(=O)/C=C/c1ccc2ccccc2n1	ZINC73745271
199	Cc1cc(N2CCCCC2)ccc1/C=C1/NC(=O)NC1=O	ZINC00860081
200	COC(=O)[C@H]1CCCCN1C(=O)/C=C/c1ccc2ccccc2n1	ZINC73745278
201	CC(C)n1ncc2cc(/C=C/C(=O)Nc3ccccc3)c(=O)[nH]c21	ZINC73745952
202	Cn1nccc1CNC(=O)/C=C/c1ccc2ccccc2n1	ZINC73746093
203	CC(C)n1ncc2cc(/C=C/C(=O)NC3CCCC3)c(=O)[nH]c21	ZINC73751271
204	O=C(/C=C/c1cccnc1)Nc1cc(Cl)ccc1N1CCOCC1	ZINC73751467
205	COc1ccc(/C=C/C(=O)Nc2ccc(C#N)c(C#N)c2)cc1OC	ZINC73754081
206	CN(C)c1cc(CNC(=O)/C=C/c2ccc(-n3ccnc3)cc2)cc[nH+]1	ZINC73792039
207	CC1=C(C(=O)NCc2ccc(=O)[nH]c2)Cc2ccccc2O1	ZINC73798178
208	Cc1nn(C)c(Cl)c1/C=C/C(=O)N1CCC[C@@H]1C(N)=O	ZINC73808699
209	Cc1nn(C)c(Cl)c1/C=C/C(=O)N1CCC[C@H]1C(N)=O	ZINC73808702
210	COc1ccc(/C=C2/N=C(c3ccc4c(c3)OCO4)OC2=O)cc1	ZINC00062285
211	O=C1/C(=C\c2ccc(O)c(O)c2)Oc2cc(O)ccc21	ZINC00897734
212	Cc1cccc(/C=C/C(=O)Nc2ccccc2S(C)(=O)=O)c1	ZINC73811596
213	CC(=O)Oc1ccc(OC(C)=O)c2c1C=C(C(C)=O)CC2	ZINC73815855
214	COc1c2c(c(OC)c3ccccc13)/C(=C/C(=O)[O-])OC2	ZINC73817268
215	CC/C=C(/C)C(=O)NNC(=O)c1ccc(Br)s1	ZINC73821417
216	C[NH+]1CCC(N(Cc2ccco2)C(=O)/C=C/c2ccccc2)CC1	ZINC73826011
217	COc1cccc(/C=C/C(=O)Nc2ccc(-c3nncn3C)cc2)c1	ZINC73833000
218	CS(=O)(=O)c1ccc(NC(=O)/C=C/c2cccnc2)cc1	ZINC73834911
219	Cc1nc(/C=C/C(=O)Nc2ccc(-c3nncn3C)cc2)cs1	ZINC73840738
220	CCN(C[C@@H]1COc2ccccc2O1)C(=O)/C=C/c1cccnc1	ZINC73840787
221	CCN(C[C@H]1COc2ccccc2O1)C(=O)/C=C/c1cccnc1	ZINC73840789
222	O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21	ZINC00897736
223	NC(=O)c1cccc(OC(=O)/C=C/c2ccc(C(F)(F)F)cc2)c1	ZINC73841002
224	Cc1c(C(=O)NNC(=O)/C=C/c2cccnc2)oc2ccccc12	ZINC73841041
225	O=C(/C=C\c1ccccc1OC(F)F)Nc1cn[nH]c1	ZINC73860559
226	O=C(/C=C/c1ccccc1OC(F)F)Nc1cn[nH]c1	ZINC73860564
227	O=C(/C=C\c1ccc(N2CCCC2=O)cc1)Nc1cn[nH]c1	ZINC73860566
228	O=C(/C=C/c1ccc(N2CCCC2=O)cc1)Nc1cn[nH]c1	ZINC73860569
229	COC(=O)C1=C(C)NC(=S)N[C@H]1c1ccc(OC)c(F)c1	ZINC73867715
230	COC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccc(OC)c(F)c1	ZINC73867716
231	NC(=O)[C@H]1CCCN1C(=O)/C=C/c1cc2ccccc2o1	ZINC73867952
232	NC(=O)[C@@H]1CCCN1C(=O)/C=C/c1cc2ccccc2o1	ZINC73867954
233	Cc1ccc(C(=O)N/C(=C/c2cccnc2)C(=O)N2CCOCC2)cc1	ZINC00899379
234	Cc1nonc1NC(=O)/C=C/c1cc2ccccc2o1	ZINC73868198
235	N#C/C(=C/c1ccc(-n2cncn2)cc1)C(=O)Nc1nccs1	ZINC73878375
