SMILES Name
296 C=CC(=O)N1CCC2CCN(c3ncnc4[nH]ccc34)C2C1
297 C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C
298 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1
299 C=CC(=O)N1CCC2CCN(c3ncnc4[nH]ccc34)C2C1
300 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(C(=O)NC)c23)C1
301 C=CC(=O)N1CC[C@H](C)[C@@H](Nc2ncnc3[nH]ccc23)C1
302 C=CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1
303 O=C(/C=C/CF)N1CC[C@@H]2CCN(c3ncnc4[nH]ccc34)[C@@H]2C1
304 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(C(=O)NCC)c23)C1
305 C=CC(=O)N1C[C@@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C
306 C=CC(=O)N1CC(Nc2ncnc3[nH]ccc23)CC[C@H]1C
307 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(-c4cccnc4)c23)C1
308 O=C1Nc2ccc(C(=O)c3cccnc3)cc2/C1=C/c1ccc[nH]1
309 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(CC)c23)C1
310 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(C#N)c23)C1
311 C=CC(=O)N1C[C@@H](O)C[C@@H](Nc2ncnc3[nH]cc(Cl)c23)C1
312 C/C=C/C(=O)Nc1cccc(CNc2c(C(N)=O)cnn3cccc23)c1
313 C=CC(=O)N1CC(Nc2ncnc3[nH]ccc23)CCC1CO
314 C=CC(=O)N1CC[C@@H](C)[C@H](Nc2ncnc3[nH]ccc23)C1
315 C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)C2CCC1C2
316 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(CC(C)(C)O)c23)C1
317 C=CC(=O)N1CC[C@@H](F)[C@@H](Nc2ncnc3[nH]ccc23)C1
318 C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C
319 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(CCO)c23)C1
320 C=CC(=O)N[C@H]1C[C@@H](Nc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)C1
321 CN(C)C(=O)c1ccc2c(c1)/C(=C/c1ccc[nH]1)C(=O)N2
322 O=C1Nc2ccc(C(=O)O)cc2/C1=C/c1ccc[nH]1
323 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(C(=O)N(C)C)c23)C1
324 O=C1Nc2ccc(-c3cccnc3)nc2/C1=C/c1ccc[nH]1
325 C=CC(=O)N1CCC[C@@H](N(C)c2ncnc3[nH]cc(CCOC)c23)C1
326 C=CC(=O)N1C2CCC(Nc3ncnc4[nH]ccc34)C1CC2
327 CC/C=C(\C#N)C(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1
328 C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@H]1CC
329 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(C4CC4)c23)C1
330 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]cc(CCOC)c23)C1
331 C=CC(=O)N1C[C@H](Nc2ncnc3[nH]cc(C(N)=O)c23)CC[C@@H]1C
332 C=CC(=O)N1CC(Nc2ncnc3[nH]ccc23)CCC1CO
333 O=C1Nc2ncc(-c3cccnc3)cc2/C1=C/c1ccc[nH]1
334 C/C=C\C(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1
335 C=CC(=O)N1C[C@@H](C#N)C[C@@H](Nc2ncnc3[nH]ccc23)C1
336 C=CC(=O)N1C[C@@H](N(C)C)C[C@@H](Nc2ncnc3[nH]ccc23)C1
337 C=CC(=O)N1Cc2ncn(C)c2C(Nc2ncnc3[nH]ccc23)C1
338 C=CC(=O)N1C[C@H](OC)C[C@@H](N(C)c2ncnc3[nH]ccc23)C1
339 C=CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1
340 C=CC(=O)N1CC[C@]2(C)CCN(c3ncnc4[nH]ccc34)C2C1
341 C=CC(=O)N1C[C@@H](Nc2ncnc3[nH]ccc23)CC[C@H]1CO
342 C=CC(=O)N1C[C@@H](Nc2ncnc3[nH]ccc23)CCC[C@H]1C
343 C=CC(=O)N1C[C@@H](Nc2ncnc3[nH]ccc23)C[C@@H](C)C1
344 C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@H]1C
345 C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1
